,Country of Origin,Notified by,number of links,x_x,y_x,x_y,y_y
673,Jordan,Sweden,4,36.7713610402,31.2457909121,16.7455804869,62.7796651931
674,Jordan,United Kingdom,2,36.7713610402,31.2457909121,-2.86563164084,54.1238715577
675,Kazakhstan,Finland,1,67.2914935687,48.1568806661,26.2746656042,64.4988460349
676,Kazakhstan,Germany,2,67.2914935687,48.1568806661,10.385780508,51.1069818075
677,Kazakhstan,Latvia,1,67.2914935687,48.1568806661,24.9123598332,56.8508516268
678,Kenya,France,2,37.7959397293,0.599880215445,-2.76172944519,42.1734401107
679,Kenya,Japan,3,37.7959397293,0.599880215445,138.030895577,37.592301353
680,Kenya,Netherlands,2,37.7959397293,0.599880215445,5.28144793007,52.1007899002
681,Kenya,Norway,1,37.7959397293,0.599880215445,15.3483465622,68.7501557205
682,Kenya,Slovenia,1,37.7959397293,0.599880215445,14.8044423776,46.1155477207
683,Kenya,United Kingdom,3,37.7959397293,0.599880215445,-2.86563164084,54.1238715577
684,Kenya,United States,1,37.7959397293,0.599880215445,-112.4616737,45.6795472026
685,Kosovo,Italy,1,20.8724981138,42.5707870668,12.0700133907,42.796626414
686,Lao PDR,Denmark,1,103.73772412,18.5021743316,10.0280099191,55.9812529593
687,Lao PDR,Netherlands,5,103.73772412,18.5021743316,5.28144793007,52.1007899002
688,Lao PDR,Norway,8,103.73772412,18.5021743316,15.3483465622,68.7501557205
689,Lao PDR,Sweden,1,103.73772412,18.5021743316,16.7455804869,62.7796651931
690,Lao PDR,United Kingdom,22,103.73772412,18.5021743316,-2.86563164084,54.1238715577
691,Latvia,Czech Rep.,1,24.9123598332,56.8508516268,15.3124016281,49.7334123295
692,Latvia,Denmark,3,24.9123598332,56.8508516268,10.0280099191,55.9812529593
693,Latvia,Estonia,6,24.9123598332,56.8508516268,25.5424853656,58.6719297173
694,Latvia,Finland,2,24.9123598332,56.8508516268,26.2746656042,64.4988460349
695,Latvia,France,1,24.9123598332,56.8508516268,-2.76172944519,42.1734401107
696,Latvia,Italy,5,24.9123598332,56.8508516268,12.0700133907,42.796626414
697,Latvia,Lithuania,3,24.9123598332,56.8508516268,23.8871935548,55.3261098445
698,Latvia,Norway,1,24.9123598332,56.8508516268,15.3483465622,68.7501557205
699,Latvia,Poland,2,24.9123598332,56.8508516268,19.3901283493,52.1275956442
700,Latvia,Slovakia,1,24.9123598332,56.8508516268,19.4790521811,48.7054752813
701,Latvia,Slovenia,1,24.9123598332,56.8508516268,14.8044423776,46.1155477207
702,Latvia,Spain,3,24.9123598332,56.8508516268,-3.64755047323,40.2444869811
703,Latvia,Sweden,1,24.9123598332,56.8508516268,16.7455804869,62.7796651931
704,Lebanon,Austria,1,35.880160715,33.9230663057,14.1264760996,47.585494392
705,Lebanon,Cyprus,1,35.880160715,33.9230663057,33.0060021957,34.916672112
706,Lebanon,Denmark,4,35.880160715,33.9230663057,10.0280099191,55.9812529593
707,Lebanon,France,1,35.880160715,33.9230663057,-2.76172944519,42.1734401107
708,Lebanon,Germany,12,35.880160715,33.9230663057,10.385780508,51.1069818075
709,Lebanon,Greece,1,35.880160715,33.9230663057,22.9555579369,39.0746962307
710,Lebanon,Luxembourg,2,35.880160715,33.9230663057,6.07182201066,49.7672536068
711,Lebanon,Netherlands,1,35.880160715,33.9230663057,5.28144793007,52.1007899002
712,Lebanon,Sweden,16,35.880160715,33.9230663057,16.7455804869,62.7796651931
713,Lebanon,United Kingdom,3,35.880160715,33.9230663057,-2.86563164084,54.1238715577
714,Lesotho,Norway,2,28.2272313098,-29.5800318833,15.3483465622,68.7501557205
715,Lithuania,Belgium,1,23.8871935548,55.3261098445,4.64065113918,50.6398157556
716,Lithuania,Denmark,6,23.8871935548,55.3261098445,10.0280099191,55.9812529593
717,Lithuania,Estonia,9,23.8871935548,55.3261098445,25.5424853656,58.6719297173
718,Lithuania,Finland,4,23.8871935548,55.3261098445,26.2746656042,64.4988460349
719,Lithuania,France,1,23.8871935548,55.3261098445,-2.76172944519,42.1734401107
720,Lithuania,Germany,4,23.8871935548,55.3261098445,10.385780508,51.1069818075
721,Lithuania,Greece,1,23.8871935548,55.3261098445,22.9555579369,39.0746962307
722,Lithuania,Italy,5,23.8871935548,55.3261098445,12.0700133907,42.796626414
723,Lithuania,Latvia,9,23.8871935548,55.3261098445,24.9123598332,56.8508516268
724,Lithuania,Netherlands,1,23.8871935548,55.3261098445,5.28144793007,52.1007899002
725,Lithuania,Sweden,1,23.8871935548,55.3261098445,16.7455804869,62.7796651931
726,Lithuania,United Kingdom,3,23.8871935548,55.3261098445,-2.86563164084,54.1238715577
727,Luxembourg,Belgium,3,6.07182201066,49.7672536068,4.64065113918,50.6398157556
728,Luxembourg,France,1,6.07182201066,49.7672536068,-2.76172944519,42.1734401107
729,Luxembourg,Germany,2,6.07182201066,49.7672536068,10.385780508,51.1069818075
730,Macedonia,Croatia,1,21.6821134607,41.5953089336,16.404128994,45.0804763057
731,Macedonia,Czech Rep.,1,21.6821134607,41.5953089336,15.3124016281,49.7334123295
732,Macedonia,Italy,1,21.6821134607,41.5953089336,12.0700133907,42.796626414
733,Macedonia,Latvia,1,21.6821134607,41.5953089336,24.9123598332,56.8508516268
734,Macedonia,Romania,2,21.6821134607,41.5953089336,24.9729303933,45.8524312742
735,Macedonia,Slovenia,2,21.6821134607,41.5953089336,14.8044423776,46.1155477207
736,Macedonia,Sweden,1,21.6821134607,41.5953089336,16.7455804869,62.7796651931
737,Madagascar,Finland,1,46.7047367428,-19.3718958677,26.2746656042,64.4988460349
738,Madagascar,France,1,46.7047367428,-19.3718958677,-2.76172944519,42.1734401107
739,Madagascar,Italy,3,46.7047367428,-19.3718958677,12.0700133907,42.796626414
740,Madagascar,Norway,2,46.7047367428,-19.3718958677,15.3483465622,68.7501557205
741,Malaysia,Australia,1,109.697622843,3.78986845571,134.491000082,-25.7328870417
742,Malaysia,Austria,1,109.697622843,3.78986845571,14.1264760996,47.585494392
743,Malaysia,Finland,2,109.697622843,3.78986845571,26.2746656042,64.4988460349
744,Malaysia,Germany,5,109.697622843,3.78986845571,10.385780508,51.1069818075
745,Malaysia,Japan,21,109.697622843,3.78986845571,138.030895577,37.592301353
746,Malaysia,Malta,1,109.697622843,3.78986845571,14.4052331643,35.9214963221
747,Malaysia,Netherlands,2,109.697622843,3.78986845571,5.28144793007,52.1007899002
748,Malaysia,Spain,6,109.697622843,3.78986845571,-3.64755047323,40.2444869811
749,Malaysia,Switzerland,1,109.697622843,3.78986845571,8.20867470615,46.7978587836
750,Malaysia,United Kingdom,22,109.697622843,3.78986845571,-2.86563164084,54.1238715577
751,Malaysia,United States,1,109.697622843,3.78986845571,-112.4616737,45.6795472026
752,Maldives,Belgium,1,73.4571300419,3.72870919988,4.64065113918,50.6398157556
753,Maldives,Netherlands,1,73.4571300419,3.72870919988,5.28144793007,52.1007899002
754,Maldives,Spain,1,73.4571300419,3.72870919988,-3.64755047323,40.2444869811
755,Maldives,United Kingdom,1,73.4571300419,3.72870919988,-2.86563164084,54.1238715577
756,Mauritania,Denmark,3,-10.3477981455,20.257367056,10.0280099191,55.9812529593
757,Mauritania,France,1,-10.3477981455,20.257367056,-2.76172944519,42.1734401107
758,Mauritania,Germany,2,-10.3477981455,20.257367056,10.385780508,51.1069818075
759,Mauritania,Greece,11,-10.3477981455,20.257367056,22.9555579369,39.0746962307
760,Mauritania,Italy,1,-10.3477981455,20.257367056,12.0700133907,42.796626414
761,Mauritania,Portugal,1,-10.3477981455,20.257367056,-8.50104361268,39.5955067145
762,Mauritania,Spain,8,-10.3477981455,20.257367056,-3.64755047323,40.2444869811
763,Mauritius,France,3,57.5712055061,-20.2776870433,-2.76172944519,42.1734401107
764,Mauritius,Italy,2,57.5712055061,-20.2776870433,12.0700133907,42.796626414
765,Mauritius,Japan,1,57.5712055061,-20.2776870433,138.030895577,37.592301353
766,Mauritius,Netherlands,1,57.5712055061,-20.2776870433,5.28144793007,52.1007899002
767,Mauritius,Spain,3,57.5712055061,-20.2776870433,-3.64755047323,40.2444869811
768,Mauritius,United Kingdom,1,57.5712055061,-20.2776870433,-2.86563164084,54.1238715577
769,Mexico,Austria,1,-102.523451692,23.9475372406,14.1264760996,47.585494392
770,Mexico,Canada,2,-102.523451692,23.9475372406,-98.3077702819,61.3620632437
771,Mexico,Denmark,2,-102.523451692,23.9475372406,10.0280099191,55.9812529593
772,Mexico,France,3,-102.523451692,23.9475372406,-2.76172944519,42.1734401107
773,Mexico,Germany,3,-102.523451692,23.9475372406,10.385780508,51.1069818075
774,Mexico,Italy,1,-102.523451692,23.9475372406,12.0700133907,42.796626414
775,Mexico,Japan,11,-102.523451692,23.9475372406,138.030895577,37.592301353
776,Mexico,Netherlands,1,-102.523451692,23.9475372406,5.28144793007,52.1007899002
777,Mexico,Poland,1,-102.523451692,23.9475372406,19.3901283493,52.1275956442
778,Mexico,Spain,3,-102.523451692,23.9475372406,-3.64755047323,40.2444869811
779,Mexico,United Kingdom,1,-102.523451692,23.9475372406,-2.86563164084,54.1238715577
780,Mexico,United States,38,-102.523451692,23.9475372406,-112.4616737,45.6795472026
781,Moldova,Czech Rep.,1,28.4567337241,47.1949880442,15.3124016281,49.7334123295
782,Moldova,Denmark,1,28.4567337241,47.1949880442,10.0280099191,55.9812529593
783,Moldova,Germany,1,28.4567337241,47.1949880442,10.385780508,51.1069818075
784,Moldova,Netherlands,2,28.4567337241,47.1949880442,5.28144793007,52.1007899002
785,Moldova,Romania,1,28.4567337241,47.1949880442,24.9729303933,45.8524312742
786,Moldova,Slovakia,1,28.4567337241,47.1949880442,19.4790521811,48.7054752813
787,Mongolia,Spain,1,103.052997649,46.8268154394,-3.64755047323,40.2444869811
788,Montenegro,Italy,1,19.2388393925,42.7889025929,12.0700133907,42.796626414
789,Morocco,Belgium,1,-8.45615794798,29.8376295469,4.64065113918,50.6398157556
790,Morocco,Cyprus,1,-8.45615794798,29.8376295469,33.0060021957,34.916672112
791,Morocco,Czech Rep.,4,-8.45615794798,29.8376295469,15.3124016281,49.7334123295
792,Morocco,Denmark,5,-8.45615794798,29.8376295469,10.0280099191,55.9812529593
793,Morocco,Finland,1,-8.45615794798,29.8376295469,26.2746656042,64.4988460349
794,Morocco,France,4,-8.45615794798,29.8376295469,-2.76172944519,42.1734401107
795,Morocco,Germany,3,-8.45615794798,29.8376295469,10.385780508,51.1069818075
